sampling_profile,building_seed,building_budget,features,model,grouping,group,group_label,buildings,rows,anomalies,anomaly_rate,roc_auc,pr_auc,precision_0_5,recall_0_5,f1_0_5,tn_0_5,fp_0_5,fn_0_5,tp_0_5,row_seed,support_id,building_draw_seed
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,0,site 0,13,93806,4045,0.043120909110291455,0.9926107386200098,0.8798585179338809,0.6693494299128102,0.9868974042027194,0.7976820861224898,87789,1972,53,3992,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,0,site 0,13,93806,4045,0.043120909110291455,0.9936474237471353,0.8925286690238655,0.674375422012154,0.9876390605686032,0.8014846022670278,87832,1929,50,3995,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,1,site 1,7,61469,2933,0.047715108428638825,0.8362033532967448,0.14036389471559726,0.17360565593087196,0.3767473576542789,0.23768552376855237,53276,5260,1828,1105,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,1,site 1,7,61469,2933,0.047715108428638825,0.864495569961382,0.1645430986978076,0.2027491408934708,0.44255028980565975,0.278093197643278,53432,5104,1635,1298,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,2,site 2,50,675821,76276,0.11286420516675273,0.9739812887088509,0.7963709218028752,0.7907875879078758,0.6221091824427081,0.6963795659001188,586991,12554,28824,47452,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,2,site 2,50,675821,76276,0.11286420516675273,0.9732962672830225,0.8028067480256601,0.7884929100263521,0.659027741360323,0.7179706915759705,586061,13484,26008,50268,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,6,site 6,15,187447,28605,0.15260313581972504,0.9764163352725057,0.8726808353134612,0.5262857037487784,0.9977626289110295,0.6890965280795789,133152,25690,64,28541,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,6,site 6,15,187447,28605,0.15260313581972504,0.972522779636673,0.8409065958480979,0.5191610988730907,0.9969236147526657,0.6827639045179208,132430,26412,88,28517,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,7,site 7,8,139716,8439,0.06040109937301383,0.8388903892319829,0.2727761743089202,0.17750496146213135,0.9114824031283327,0.2971432986305603,95635,35642,747,7692,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,7,site 7,8,139716,8439,0.06040109937301383,0.8361544806758774,0.24815008886397608,0.18228070581161399,0.93399691906624,0.305030959752322,95918,35359,557,7882,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,9,site 9,50,833293,31468,0.03776342774990309,0.9958885988174357,0.9496483446433905,0.7379701463223018,0.9552243549002161,0.8326592797783934,791152,10673,1409,30059,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,9,site 9,50,833293,31468,0.03776342774990309,0.995834737363531,0.949451912960595,0.7392748204270393,0.9550336850133468,0.8334165280088741,791226,10599,1415,30053,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,10,site 10,8,87112,15212,0.17462576912480485,0.9125972783546552,0.623316762490921,0.47457570381280756,0.9319616092558507,0.6289009648441832,56204,15696,1035,14177,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,10,site 10,8,87112,15212,0.17462576912480485,0.9066789769953228,0.6560435756829414,0.448242688558235,0.9188798317118064,0.602551944133115,54694,17206,1234,13978,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,11,site 11,2,26160,194,0.007415902140672783,0.9619778362029332,0.39268794043981126,0.03427455158941573,0.9948453608247423,0.06626609442060086,20528,5438,1,193,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,11,site 11,2,26160,194,0.007415902140672783,0.9592081556293677,0.2549546234335326,0.03428063943161634,0.9948453608247423,0.06627747252747253,20529,5437,1,193,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,13,site 13,53,702174,37855,0.05391113883453389,0.8881070582872274,0.2720676684284974,0.24975509596319778,0.8418702945449742,0.38522628372497825,568587,95732,5986,31869,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,13,site 13,53,702174,37855,0.05391113883453389,0.8837071409496611,0.30176628225353147,0.24301345956339432,0.8313300752872804,0.3760890089271843,566290,98029,6385,31470,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,14,site 14,45,812410,66380,0.08170751221673786,0.9610318954396012,0.7519253771507758,0.6637507475462893,0.8527267249171437,0.7464641069768362,717355,28675,9776,56604,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,14,site 14,45,812410,66380,0.08170751221673786,0.9658187641916471,0.7540187111943778,0.6561094259714989,0.8635281711358843,0.7456632736023936,715986,30044,9059,57321,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,15,site 15,45,482676,9311,0.019290372838094292,0.9913532571979161,0.7823152357001112,0.5232702911009663,0.9479110729244979,0.6743066697226678,465324,8041,485,8826,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,ensemble,site,15,site 15,45,482676,9311,0.019290372838094292,0.9919882399632028,0.781606946586339,0.5149297083769026,0.9519922672108259,0.6683506126295947,465015,8350,447,8864,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9674967354816949,0.5668066651084416,0.4633649978722528,0.9566384911328548,0.6243263426329455,1817846,156369,6120,135019,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9690815115915971,0.6136077984106189,0.47551634277838,0.9386207922686146,0.6312393831316575,1828097,146118,8663,132476,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9468017195381927,0.4787044974995864,0.3507006101409636,0.8523973163148421,0.4969441844102723,1224568,77153,7216,41672,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9450546499549651,0.5168199753738604,0.339316342971985,0.8012191130747832,0.4767352701337585,1225453,76268,9718,39170,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9156594366133185,0.6120846189200068,0.612652687296417,0.6636490941769304,0.6371320746727641,507377,38053,30504,60187,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9188294421110369,0.6497769339083536,0.602255299954894,0.6625133695736071,0.6309488805813416,505749,39681,30607,60084,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,overall,0,all,296,4102084,280718,0.06843302087426781,0.9526051135152146,0.5297280628173436,0.46587983550101975,0.8438290383944029,0.6003210964417091,3549791,271575,43840,236878,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,overall,0,all,296,4102084,280718,0.06843302087426781,0.9535460020969804,0.5638077654650159,0.46928191139273834,0.8254903497460084,0.5983873779074647,3559299,262067,48988,231730,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,0,site 0,13,93806,4045,0.043120909110291455,0.9893299813380261,0.8416015390825835,0.6170958136276056,0.8709517923362176,0.7223703096165676,87575,2186,522,3523,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,0,site 0,13,93806,4045,0.043120909110291455,0.9911452179513269,0.8581524587045132,0.6047745358090185,0.9018541409147095,0.7240250074426913,87377,2384,397,3648,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,1,site 1,7,61469,2933,0.047715108428638825,0.8142469528457076,0.12032181126740985,0.16829519156595527,0.44630071599045346,0.24442162263094017,52067,6469,1624,1309,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,1,site 1,7,61469,2933,0.047715108428638825,0.8568935154489629,0.18850916835395146,0.20706930141942667,0.5073303784520968,0.2941002075303884,52838,5698,1445,1488,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,2,site 2,50,675821,76276,0.11286420516675273,0.9737251560080026,0.8143735545363026,0.7657798858871245,0.7302296921705386,0.7475823932461362,582509,17036,20577,55699,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,2,site 2,50,675821,76276,0.11286420516675273,0.9734391041459975,0.8189914268919388,0.7444374235355803,0.7259426293985002,0.7350737104814247,580536,19009,20904,55372,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,6,site 6,15,187447,28605,0.15260313581972504,0.973523911999691,0.8537369805927755,0.511360378440367,0.9976577521412341,0.6761517775698056,131572,27270,67,28538,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,6,site 6,15,187447,28605,0.15260313581972504,0.9711411403395119,0.8249264818591082,0.5186997489722415,0.9968536969061353,0.6823484368082892,132383,26459,90,28515,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,7,site 7,8,139716,8439,0.06040109937301383,0.8481265113379601,0.287784417687326,0.18314656119534167,0.9876762649603034,0.3089955328180318,94102,37175,104,8335,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,7,site 7,8,139716,8439,0.06040109937301383,0.8613110627554995,0.2736795832985256,0.1882355619294771,0.9798554331081881,0.31580354414909867,95617,35660,170,8269,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,9,site 9,50,833293,31468,0.03776342774990309,0.9950955642173401,0.9343751474296322,0.7050500755857899,0.9485509088597941,0.808872147851065,789338,12487,1619,29849,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,9,site 9,50,833293,31468,0.03776342774990309,0.9940947436704064,0.9331553259423135,0.7191624271916243,0.9298970382610906,0.8110647615615949,790398,11427,2206,29262,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,10,site 10,8,87112,15212,0.17462576912480485,0.9242239510056661,0.7081047948939211,0.4487155505674024,0.9461609255850644,0.6087379462019963,54217,17683,819,14393,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,10,site 10,8,87112,15212,0.17462576912480485,0.927750971252108,0.7375968265222148,0.435034272658035,0.9387325795424665,0.594541707433853,53355,18545,932,14280,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,11,site 11,2,26160,194,0.007415902140672783,0.9509672045363049,0.2864073909455103,0.03421985815602837,0.9948453608247423,0.0661638669866301,20519,5447,1,193,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,11,site 11,2,26160,194,0.007415902140672783,0.9510605065625072,0.572731922025999,0.034292821606254444,0.9948453608247423,0.0663002404671934,20531,5435,1,193,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,13,site 13,53,702174,37855,0.05391113883453389,0.8820388166788015,0.25411472655324885,0.22731284782478606,0.8027737419099195,0.35430183685723116,561020,103299,7466,30389,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,13,site 13,53,702174,37855,0.05391113883453389,0.8792360752292249,0.23749237279345192,0.2289692874593819,0.7501518953903051,0.3508487978452643,568695,95624,9458,28397,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9620436948184056,0.7461407174133026,0.6222960246965864,0.8411871045495631,0.7153719516491682,712139,33891,10542,55838,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,14,site 14,45,812410,66380,0.08170751221673786,0.9604846471302548,0.713053159632256,0.6140002297002412,0.8053781259415487,0.6967872271098078,712421,33609,12919,53461,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9917993000394919,0.7949306191812489,0.5051593671176335,0.9464074750295349,0.6587179966361427,464733,8632,499,8812,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,hist_gradient_boosting,site,15,site 15,45,482676,9311,0.019290372838094292,0.9928603666061361,0.8374660605309933,0.5184034696987457,0.9499516700676619,0.6707617639252266,465148,8217,466,8845,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9672099341341357,0.56338779616524,0.4836014470164348,0.9452738080898971,0.6398540107477633,1831752,142463,7724,133415,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9672138405042106,0.5841729976325984,0.4752153908766702,0.9762220222617419,0.6392500643736502,1822060,152155,3356,137783,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9523499599333525,0.5410355675435164,0.37242319515117833,0.877290950744559,0.5228771715940262,1229448,72273,5999,42889,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9519635797312029,0.5689721208023726,0.3569702318599108,0.885247913598429,0.5087788390889052,1223762,77959,5610,43278,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9148709431510852,0.5984754242291851,0.6084353960339163,0.5839278428951054,0.5959297582274137,511349,34081,37734,52957,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.9114798518535393,0.5985259616557361,0.6023574585882038,0.5950314805217717,0.5986720583096201,509806,35624,36727,53964,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,overall,0,all,296,4102084,280718,0.06843302087426781,0.953212915074331,0.5355066024800819,0.47954727052907686,0.8166950462741969,0.6042757210106537,3572549,248817,51457,229261,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,overall,0,all,296,4102084,280718,0.06843302087426781,0.9522545993372135,0.5501012497924693,0.46933379662634817,0.837228107923254,0.6014861525744069,3555628,265738,45693,235025,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,0,site 0,13,93806,4045,0.043120909110291455,0.9949281396887372,0.9192875184858684,0.6443871799001449,0.9891223733003708,0.7803783889213965,87553,2208,44,4001,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,0,site 0,13,93806,4045,0.043120909110291455,0.9951456132325798,0.9245415772529508,0.6497643425971071,0.988380716934487,0.7840753088840949,87606,2155,47,3998,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.8583002805678699,0.15217751412503608,0.18534246575342467,0.46130242072962835,0.2644385810612723,52589,5947,1580,1353,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,1,site 1,7,61469,2933,0.047715108428638825,0.8512731386831996,0.15325285461253488,0.20384615384615384,0.4878963518581657,0.28755149201245855,52947,5589,1502,1431,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.9743803757315622,0.7805127182599277,0.7729811759387815,0.6277203838691069,0.6928185909215876,585483,14062,28396,47880,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,2,site 2,50,675821,76276,0.11286420516675273,0.969903517765048,0.7758356288727202,0.7685772254628456,0.6356914363626829,0.6958468471054218,584945,14600,27788,48488,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9799067869595023,0.8930063779105187,0.5153425201827737,0.9975179164481734,0.6795913020696882,132007,26835,71,28534,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,6,site 6,15,187447,28605,0.15260313581972504,0.9751489353197438,0.8522620157376319,0.5167973631309198,0.9975878342947038,0.6808713702846508,132161,26681,69,28536,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.8425466571566498,0.25724727603803976,0.17134501577359706,0.8817395425998341,0.2869317086337871,95291,35986,998,7441,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,7,site 7,8,139716,8439,0.06040109937301383,0.854953799050463,0.2575394080464988,0.18331211928357125,0.9556819528380139,0.3076189568036617,95346,35931,374,8065,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9955094772340543,0.951419913959256,0.7129983162188441,0.9554150247870853,0.8165953690500442,789723,12102,1403,30065,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,9,site 9,50,833293,31468,0.03776342774990309,0.9954963157625382,0.949838022434437,0.7033721556956389,0.9538261090631753,0.8096734600288639,789167,12658,1453,30015,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.9333593185710571,0.7623470947186411,0.44922895162293247,0.9498422298185643,0.6099712934819318,54185,17715,763,14449,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,10,site 10,8,87112,15212,0.17462576912480485,0.9191603579013273,0.6889042018669139,0.4158670520231214,0.9458979752826716,0.5777322733477877,51689,20211,823,14389,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.9503436690803438,0.24500336568512646,0.03420166578061315,0.9948453608247423,0.06612986123008395,20516,5450,1,193,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,11,site 11,2,26160,194,0.007415902140672783,0.9354782741269113,0.5327159237330947,0.03421379188087219,0.9948453608247423,0.06615252784918595,20518,5448,1,193,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8916755620801627,0.2905592296786651,0.25363559307949274,0.8062871483291507,0.38588306688665114,574503,89816,7333,30522,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,13,site 13,53,702174,37855,0.05391113883453389,0.8860732953276975,0.3365305237576244,0.24596630150035723,0.8730682868841633,0.38380471830127216,563001,101318,4805,33050,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.9609266012540169,0.7526665510770141,0.6420951411278919,0.8550467008134981,0.7334259408819254,714393,31637,9622,56758,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,14,site 14,45,812410,66380,0.08170751221673786,0.9678289688904519,0.7715147184630233,0.6381060988179565,0.8766797228080747,0.7386056429196969,713026,33004,8186,58194,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9885050598785784,0.7160991041887365,0.5332583972494049,0.8661797873482977,0.6601186822181297,466306,7059,1246,8065,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,lightgbm,site,15,site 15,45,482676,9311,0.019290372838094292,0.9899227180413119,0.719357904545817,0.515557142007258,0.9307270969820642,0.6635528330781011,465222,8143,645,8666,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9521010871169653,0.5818435021548667,0.5146460498166259,0.7635805836799183,0.6148733265439442,1872578,101637,33368,107771,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,1,chilledwater,252,2115354,141139,0.06672122018347756,0.9551903884616346,0.5794988184794037,0.5167260201996614,0.7525347352609838,0.6127255997484763,1874879,99336,34927,106212,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9659568116705689,0.6386661250965977,0.5234330626467925,0.6974717722140402,0.5980478992554656,1270676,31045,14790,34098,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,2,steam,162,1350609,48888,0.03619700446243139,0.9632737438225811,0.6166648473986911,0.4962521319134909,0.7082515136638848,0.5835952840444628,1266573,35148,14263,34625,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8717647156061649,0.5294370395180108,0.5699707285777297,0.31347101696971036,0.40448463032389786,523981,21449,62262,28429,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,meter,3,hotwater,73,636121,90691,0.14256878801360118,0.8418390788502222,0.4559095208366927,0.5102769963655777,0.27401837006979746,0.35656278696051424,521580,23850,65840,24851,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.9395549754667418,0.555747841327069,0.5249160833341039,0.6066515150435668,0.5628318408585021,3667235,154131,110420,170298,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,overall,0,all,296,4102084,280718,0.06843302087426781,0.9338877899475566,0.5330632108656665,0.5113479948892359,0.5902293404769199,0.5479644144591064,3663032,158334,115030,165688,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.9810309850568841,0.5245766385173668,0.6212820986513948,0.8313967861557479,0.7111440050750687,87711,2050,682,3363,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,0,site 0,13,93806,4045,0.043120909110291455,0.9802822132428611,0.5272818240343312,0.541588492808005,0.642274412855377,0.5876498529744402,87562,2199,1447,2598,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.792441991572433,0.11472758055459786,0.11329806864312954,0.31401295601772927,0.16651600072319653,51328,7208,2012,921,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,1,site 1,7,61469,2933,0.047715108428638825,0.7920615996562285,0.17507426852586863,0.1462382803567345,0.436072280941016,0.21902560150697833,51069,7467,1654,1279,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.9538269175842635,0.7214162952644279,0.8157460469861082,0.35644239341339345,0.4961087541626751,593404,6141,49088,27188,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,2,site 2,50,675821,76276,0.11286420516675273,0.9378622385142493,0.6733934394124197,0.8165517721607131,0.30747548376946876,0.4467323187108326,594276,5269,52823,23453,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9640073342078809,0.8020983824680045,0.6723630231797246,0.9339276350288411,0.7818490444555006,145824,13018,1890,26715,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,6,site 6,15,187447,28605,0.15260313581972504,0.9577021069601448,0.7661919859777091,0.6679871771482186,0.8959972032861387,0.7653716367545614,146103,12739,2975,25630,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.7956433048700696,0.20011244042101253,0.15599618684461392,0.48477307737883635,0.23603738749134548,109143,22134,4348,4091,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,7,site 7,8,139716,8439,0.06040109937301383,0.7990900609368932,0.21113757354031315,0.1483107528725776,0.512382983765849,0.2300367079853168,106446,24831,4115,4324,1,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.9857090097760689,0.9155388102336438,0.8220469691237668,0.8976738273801957,0.8581975057343805,795710,6115,3220,28248,0,building_seed3,3.0
reused_v4_nested_buildings_new_fixed_50k_global_50_50,3,100,137,tabpfn,site,9,site 9,50,833293,31468,0.03776342774990309,0.988608165489675,0.9253724809434811,0.8086110875526532,0.9089551290199568,0.8558519471581814,795055,6770,2865,28603,1,building_seed3,3.0
